208.018,0,0,0,0,7.5,0,1,0.995942,0.999207,1.02426,1,0.984437,1,1,1,1.00611,0,0,0,0,0,0,152.766,0,0,0,2.04773,9.00269,2.04773,2.04773,2.04773,99.9985,99.9985,3.96729,2.04773,4.65241,7.09992,0.833334,35.1945,0,7.55556,7.58334,2805.5,1450,985.078,980,985.078,227.734,230,985,985.078,985.078,1060,1060.59,1010,1011.17,1011.17,1011.17,13.9688,4.84376,3.04688,1.79688,7.81252,14.0625,153.023,156.023,153.586,14.25,688.514,28.5,0.429334,1.284,91.5,5.09804,-1.5,-0.8125,-0.8125,0,0,1.5,43.5,1.5,-6.75,0,0,0,0,0,0
208.072,0,0,0,0,7.5,0,1,0.998627,0.999207,1.02695,1,0.984437,1,1,1,0.998537,0,0,0,0,0,0,152.766,0,0,0,2.04163,9.05762,2.04163,2.04163,2.04163,99.9985,99.9985,3.99323,2.04163,4.63715,7.09229,0.833334,35.1667,0,7.52778,7.47223,2806.25,1450,985.078,980,985.078,228.711,229.961,985,985.078,985.078,1060,1061.21,1010,1011.17,1011.17,1011.17,13.9688,4.84376,3.04688,1.79688,7.81252,14.1328,152.883,156.047,153.609,14.25,688.514,28.5,0.437334,1.284,91.5,5.09804,-1.5,-0.65625,-0.65625,0,0,1.5,43.5,1.5,-6.75,0,0,0,0,0,0
208.128,0,0,0,0,7.5,0,1,1.05664,0.999207,1.02832,1,0.984437,1,1,1,1.01489,0,0,0,0,0,0,152.813,0,0,0,2.04163,9.00269,2.04163,2.04163,2.04163,99.9985,99.9985,3.97644,2.04163,4.63715,7.08313,0.833334,35.1389,0,7.50001,7.47223,2805.75,1450,985.078,980,985.078,227.5,229.883,985,985.078,985.078,1060,1061.33,1010,1011.17,1011.17,1011.17,14.7656,4.68751,3.04688,1.79688,8.12502,14.0391,152.742,156.094,153.656,14.25,688.318,28.5,0.456001,1.316,91.5,4.70588,-1.5,-0.390625,-0.390625,0,0,1.5,43.5,1.5,-6.75,0,0,0,0,0,0
208.178,0,0,0,0,7.5,0,1,1.05414,0.999207,1.02582,1,0.984437,1,1,1,1.02149,0,0,0,0,0,0,151.477,0,0,0,2.04468,8.98286,2.04468,2.04468,2.04468,99.9985,99.9985,3.97644,2.04468,4.64325,7.07551,0.833334,35,0,7.50001,7.30556,2795.75,1450,985.078,980,985.078,226.445,229.883,985,985.078,985.078,1060,1061.33,1010,1011.17,1011.17,1011.17,14.4844,4.68751,3.04688,1.79688,8.12502,13.9453,152.719,155.953,153.516,14.25,688.318,28.5,0.453334,1.304,91.5,5.09804,-1.5,-0.515625,-0.515625,0,0,1.5,43.5,1.5,-6.75,0,0,0,0,0,0
208.228,0,0,0,0,7.5,0,1,1.05292,0.999207,1.0246,1,0.984437,1,1,1,1.01831,0,0,0,0,0,0,151.289,0,0,0,2.04773,8.98133,2.04773,2.04773,2.04773,99.9985,99.9985,3.96729,2.04773,4.65241,7.06788,0.833334,35,0,7.50001,7.33334,2782.5,1450,985.078,980,985.078,226.719,230.078,985,985.078,985.078,1060,1060.98,1010,1011.17,1011.17,1011.17,14.4844,4.68751,2.96876,1.79688,8.12502,13.9219,152.625,155.648,153.211,14.25,688.318,28.5,0.450667,1.304,91.5,5.09804,-1.5,-0.703125,-0.703125,0,0,1.5,43.5,1.5,-6.75,0,0,0,0,0,0
208.278,0,0,0,0,7.5,0,1,1.05579,0.999207,1.02747,1,0.984437,1,1,1,1.02002,0,0,0,0,0,0,151.195,0,0,0,2.06299,8.96149,2.06299,2.06299,2.06299,99.9985,99.9985,3.9505,2.06299,4.68598,7.06025,0.833334,35,0,7.50001,7.63889,2774.25,1450,985.078,980,985.078,227.734,230.625,985,985.078,985.078,1050,1059.92,1010,1011.17,1011.17,1011.17,14.7656,4.68751,2.96876,1.79688,8.12502,14.0156,151.359,155.461,153.023,14.25,688.318,28.5,0.456001,1.316,91.5,5.09804,-1.5,-0.796875,-0.796875,0,0,1.5,43.5,1.5,-6.75,0,0,0,0,0,0
208.328,0,0,0,0,7.5,0,1,1.05896,0.999207,1.03064,1,0.984437,1,1,1,1.02319,0,0,0,0,0,0,151.219,0,0,0,2.06604,8.99964,2.06604,2.06604,2.06604,99.9985,99.9985,3.98255,2.06604,4.69208,7.05262,0.833334,35,0,7.50001,7.41667,2774.75,1450,985.078,980,985.078,228.242,230.938,985,985.078,985.078,1060,1060.59,1010,1011.17,1011.17,1011.17,14.6719,4.37501,2.81251,1.71875,8.12502,14.0156,151.289,155.484,153.047,14.25,688.143,29.25,0.453334,1.356,91.5,5.09804,-1.5,-0.578125,-0.578125,0,0,1.5,43.5,1.5,-6.75,0,0,0,0,0,0
208.378,0,0,0,0,7.5,0,1,1.06497,0.999207,1.03665,1,0.984437,1,1,1,1.03394,0,0,0,0,0,0,151.289,0,0,0,2.05994,8.98133,2.05994,2.05994,2.05994,99.9985,99.9985,3.9505,2.05994,4.67987,7.04499,0.833334,34.9445,0,7.38889,7.44445,2783.25,1450,985.078,980,985.078,227.93,230.859,985,985.078,985.078,1050,1059.22,1010,1011.17,1011.17,1011.17,15,4.37501,2.81251,1.71875,8.12502,13.9922,151.242,155.648,153.211,14.25,688.143,29.25,0.453334,1.372,91.5,4.70588,-1.5,-0.65625,-0.65625,0,0,1.5,43.5,1.5,-6.75,0,0,0,0,0,0
208.428,0,0,0,0,7.5,0,1,1.01535,0.999207,1.04367,1,0.984437,1,1,1,1.04199,0,0,0,0,0,0,151.172,0,0,0,2.05383,8.9798,2.05383,2.05383,2.05383,99.9985,99.9985,3.9505,2.05383,4.66462,7.03736,0.833334,34.9445,0,7.38889,7.52778,2772.25,1450,985.078,980,985.078,228.242,230.625,985,985.078,985.078,1050,1056.09,1000,1008.52,1008.52,1008.52,14.2969,4.06251,2.65626,1.71875,7.81252,14.0391,151.102,155.438,153,14.25,688.143,29.25,0.442667,1.332,91.5,4.70588,-1.5,-0.546875,-0.546875,0,0,1.5,43.5,1.5,-6.75,0,0,0,0,0,0
208.478,0,0,0,0,7.5,0,1,1.02191,0.999207,1.05023,1,0.984437,1,1,1,1.03589,0,0,0,0,0,0,149.789,0,0,0,2.06604,8.99811,2.06604,2.06604,2.06604,99.9985,99.9985,3.96576,2.06604,4.69208,7.03126,0.833334,34.7778,0,7.38889,7.52778,2756,1450,985.078,980,985.078,229.18,231.016,985,985.078,985.078,1050,1057.07,1000,1008.52,1008.52,1008.52,14.3906,4.06251,2.65626,1.71875,7.81252,14.0625,151.125,155.156,152.719,14.25,688.143,29.25,0.440001,1.336,91.5,4.70588,-1.5,-0.5,-0.5,0,0,0.75,42.75,0.75,-7.5,0,0,0,0,0,0
208.528,0,0,0,0,6.75,0,1,1.02976,0.999207,1.05808,1,0.984437,1,1,1,1.02832,0,0,0,0,0,0,149.695,0,0,0,2.0752,8.99659,2.0752,2.0752,2.0752,99.9985,99.9985,3.97339,2.0752,4.71344,7.03126,0.833334,34.7778,0,7.38889,7.22223,2752.25,1450,985.078,980,985.078,228.828,231.406,985,985.078,985.078,1050,1057.62,1000,1008.52,1008.52,1008.52,14.2969,3.59376,2.89063,1.71875,7.18752,14.0391,151.078,155.016,152.602,14.25,687.947,29.25,0.442667,1.3,91.5,4.70588,-1.5,-0.859375,-0.859375,0,0,0.75,42.75,0.75,-7.5,0,0,0,0,0,0
208.578,0,0,0,0,6.75,0,1,1.0325,0.999207,1.06082,1,0.984437,1,1,1,1.02319,0,0,0,0,0,0,149.719,0,0,0,2.0752,8.94013,2.0752,2.0752,2.0752,99.9985,99.9985,4.12903,2.0752,4.50745,7.03126,0.833334,34.7778,0,7.38889,7.27778,2753.5,1450,985.078,980,985.078,227.773,231.641,985,985.078,985.078,1050,1057.3,1000,1008.52,1008.52,1008.52,14.25,3.59376,2.89063,1.71875,7.18752,13.9219,149.766,155.039,152.625,14.25,687.947,29.25,0.440001,1.296,91.5,4.70588,-1.5,-0.8125,-0.8125,0,0,1.5,42.75,1.5,-7.5,0,0,0,0,0,0
208.628,0,0,0,0,6.75,0,1,1.03171,0.999207,1.06003,1,0.984437,1,1,1,1.01319,0,0,0,0,0,0,149.555,0,0,0,2.0752,8.93861,2.0752,2.0752,2.0752,99.9985,99.9985,4.12903,2.0752,4.50745,7.03126,0.833334,34.7778,0,7.38889,7.47223,2738.75,1450,985.078,980,985.078,228.086,231.602,985,985.078,985.078,1050,1056.56,1000,1008.52,1008.52,1008.52,14.3906,3.59376,2.89063,1.79688,6.87502,13.9453,149.555,154.758,152.344,14.25,687.947,29.25,0.445334,1.3,91.5,4.70588,-1.5,-0.640625,-0.640625,0,0,1.5,42.75,1.5,-7.5,0,0,0,0,0,0
208.678,0,0,0,0,6.75,0,1,1.02802,0.999207,1.05634,1,0.984437,1,1,1,0.997072,0,0,0,0,0,0,149.438,0,0,0,2.09046,8.97523,2.09046,2.09046,2.09046,99.9985,99.9985,3.95661,2.09046,4.74701,7.03126,0.833334,34.7778,0,7.38889,7.41667,2729,1450,985.078,980,985.078,229.414,232.07,985,985.078,985.078,1050,1056.64,1000,1008.52,1008.52,1008.52,14.3438,3.59376,2.89063,1.79688,6.87502,13.9922,149.578,154.57,152.156,14.25,687.947,29.25,0.445334,1.296,91.5,4.70588,-1.5,-0.75,-0.75,0,0,0.75,42.75,0.75,-7.5,0,0,0,0,0,0
208.728,0,0,0,0,6.75,0,1,1.08563,0.999207,1.05731,1,0.984437,1,1,1,1.00733,0,0,0,0,0,0,149.461,0,0,0,2.09351,8.93861,2.09351,2.09351,2.09351,99.9985,99.9985,3.95661,2.09351,4.75617,7.03126,0.833334,34.7778,0,7.33334,7.16667,2733,1450,985.078,980,985.078,228.438,232.383,985,985.078,985.078,1050,1056.56,1000,1008.52,1008.52,1008.52,14.9531,3.90626,2.89063,1.64063,7.18752,13.9219,149.531,154.617,152.203,14.25,687.732,29.25,0.464001,1.328,91.5,4.70588,-1.5,-0.4375,-0.4375,0,0,1.5,42.75,1.5,-7.5,0,0,0,0,0,0
208.778,0,0,0,0,6.75,0,1,1.08411,0.999207,1.05579,1,0.984437,1,1,1,1.02149,0,0,0,0,0,0,149.438,0,0,0,2.0874,8.97523,2.0874,2.0874,2.0874,99.9985,99.9985,3.95661,2.0874,4.74091,7.03126,0.833334,34.75,0,7.30556,7.22223,2731,1450,985.078,980,985.078,229.219,232.305,985,985.078,985.078,1050,1056.02,1000,1008.52,1008.52,1008.52,15,3.90626,2.89063,1.64063,7.18752,13.9922,149.414,154.594,152.18,14.25,687.732,29.25,0.472001,1.332,91.5,4.70588,-1.5,-0.65625,-0.65625,0,0,0.75,42.75,0.75,-7.5,0,0,0,0,0,0
208.828,0,0,0,0,6.75,0,1,1.07907,0.999207,1.05075,1,0.984437,1,1,1,1.01489,0,0,0,0,0,0,149.297,0,0,0,2.09351,8.95539,2.09351,2.09351,2.09351,99.9985,99.9985,3.95508,2.09351,4.75617,7.03126,0.833334,34.5834,0,7.30556,7.16667,2715.75,1450,985.078,980,985.078,228.789,232.305,985,985.078,985.078,1050,1055.9,1000,1008.52,1008.52,1008.52,14.8594,3.90626,3.04688,1.79688,6.56252,13.9219,149.32,154.313,151.898,14.25,687.732,29.25,0.464001,1.372,91.5,4.70588,-1.5,-0.390625,-0.390625,0,0,0.75,42.75,0.75,-7.5,0,0,0,0,0,0
208.878,0,0,0,0,6.75,0,1,1.08151,0.999207,1.05417,1,0.984437,1,1,1,1.01489,0,0,0,0,0,0,149.273,0,0,0,2.10266,8.95539,2.10266,2.10266,2.10266,99.9985,99.9985,4.12751,2.10266,4.56848,7.03126,0.833334,34.5834,0,7.30556,7.33334,2715.75,1450,985.078,980,985.078,229.727,232.734,985,985.078,985.078,1050,1055.7,1000,1008.52,1008.52,1008.52,15.0938,3.90626,3.04688,1.79688,6.56252,13.9922,149.391,154.289,151.875,14.25,687.732,29.25,0.472001,1.384,91.5,4.70588,-1.5,-0.875,-0.53125,0,0,0.75,42.75,0.75,-7.5,0,0,0,0,0,0
208.928,0,0,0,0,6.75,0,1,1.08499,0.999207,1.05765,1,0.984437,1,1,1,1.02149,0,0,0,0,0,0,149.32,0,0,0,2.09656,8.93708,2.09656,2.09656,2.09656,99.9985,99.9985,3.95508,2.09656,4.76227,7.03126,0.833334,34.5834,0,7.30556,6.97223,2717.75,1450,985.078,980,985.078,227.969,232.813,985,985.078,985.078,1050,1055.7,1000,1008.52,1008.52,1008.52,14.625,3.59376,3.12501,1.79688,6.56252,13.8516,149.297,154.336,151.922,14.25,687.498,29.25,0.453334,1.348,91.5,4.70588,-1.5,-0.78125,-0.78125,0,0,1.5,42.75,1.5,-7.5,0,0,0,0,0,0
208.978,0,0,0,0,6.75,0,1,1.0878,0.999207,1.06046,1,0.984437,1,1,1,1.02319,0,0,0,0,0,0,149.156,0,0,0,2.10266,8.95386,2.10266,2.10266,2.10266,99.9985,99.9985,3.95508,2.10266,4.77448,7.03126,0.833334,34.5556,0,7.22223,7.27778,2706,1450,985.078,980,985.078,229.258,232.734,985,985.078,985.078,1050,1055.47,1000,1008.52,1008.52,1008.52,15.1406,3.59376,3.12501,1.79688,6.56252,13.9688,149.133,154.102,151.688,14.25,687.498,29.25,0.464001,1.372,91.5,4.70588,-1.5,-0.640625,-0.640625,0,0,0.75,42.75,0.75,-7.5,0,0,0,0,0,0
209.028,0,0,0,0,6.75,0,1,1.03711,0.999207,1.06445,1,0.984437,1,1,1,1.0249,0,0,0,0,0,0,149.156,0,0,0,2.11182,8.93555,2.11182,2.11182,2.11182,99.9985,99.9985,3.95508,2.11182,4.79584,7.03126,0.833334,34.5278,0,7.19445,6.86112,2706.5,1450,985.078,980,985.078,228.125,233.125,985,985.078,985.078,1050,1055.66,1000,1008.52,1008.52,1008.52,14.0156,3.59376,3.12501,1.875,6.25002,13.8281,149.273,154.078,151.664,14.25,687.498,29.25,0.440001,1.28,91.5,4.70588,-1.5,-0.5625,-0.5625,0,0,1.5,42.75,1.5,-7.5,0,0,0,0,0,0
209.078,0,0,0,0,6.75,0,1,1.04208,0.999207,1.06943,1,0.984437,1,1,1,1.02319,0,0,0,0,0,0,149.086,0,0,0,2.10571,8.93555,2.10571,2.10571,2.10571,99.9985,99.9985,4.11835,2.10571,4.57459,7.03126,0.833334,34.5278,0,7.19445,7.19445,2699.75,1450,985.078,980,985.078,228.945,233.164,985,985.078,985.078,1050,1055.27,1000,1008.52,1008.52,1008.52,14.3438,3.59376,3.12501,1.875,6.25002,13.8984,149.086,153.984,151.57,14.25,687.498,29.25,0.450667,1.296,91.5,4.70588,-1.5,-0.484375,-0.484375,0,0,1.5,42.75,1.5,-7.5,0,0,0,0,0,0
209.128,0,0,0,0,6.75,0,1,1.04721,0.999207,1.07456,1,0.984437,1,1,1,1.01831,0,0,0,0,0,0,148.875,0,0,0,2.11182,8.89588,2.11182,2.11182,2.11182,99.9985,99.9985,4.10919,2.11182,4.58832,7.03126,0.833334,34.5278,0,7.19445,7.08334,2680.25,1450,985.078,980,985.078,228.242,233.359,985,985.078,985.078,1050,1055.04,1000,1008.52,1008.52,1008.52,14.2969,3.59376,3.12501,1.875,6.25002,13.7813,148.945,153.633,151.219,14.25,687.264,29.25,0.445334,1.3,91.5,4.70588,-1.5,-0.53125,-0.53125,0,0,1.5,42.75,1.5,-7.5,0,0,0,0,0,0
209.178,0,0,0,0,6.75,0,1,1.04144,0.999207,1.06879,1,0.984437,1,1,1,0.987306,0,0,0,0,0,0,147.609,0,0,0,2.12708,8.91419,2.12708,2.12708,2.12708,99.9985,99.9985,4.27857,2.12708,4.4281,7.03126,0.833334,34.4167,0,7.22223,7.19445,2679,1450,985.078,980,985.078,229.531,233.906,985,985.078,985.078,1050,1054.34,1000,1008.48,1008.48,1008.48,14.3906,3.59376,3.12501,1.875,6.25002,13.8984,149.016,153.563,151.172,14.25,687.264,29.25,0.450667,1.304,91.5,4.70588,-1.5,-0.515625,-0.421875,0,0,1.5,42,1.5,-8.25,0,0,0,0,0,0
209.228,0,0,0,0,6,0,1,1.04172,0.999207,1.06906,1,0.984437,1,1,1,0.979982,0,0,0,0,0,0,148.945,0,0,0,2.12402,8.95234,2.12402,2.12402,2.12402,99.9985,99.9985,4.12598,2.12402,4.61579,7.03126,0.833334,34.5278,0,7.16667,7.05556,2687.25,1450,985.078,980,985.078,230.469,234.023,985,985.078,985.078,1050,1051.95,1000,1005.86,1005.86,1005.86,14.4375,3.43751,3.28126,1.875,6.56252,13.9688,148.922,153.727,151.313,14.25,687.264,29.25,0.448001,1.3,91.5,4.70588,-1.5,-0.546875,-0.546875,0,0,0.75,42.75,0.75,-7.5,0,0,0,0,0,0
209.278,0,0,0,0,6,0,1,1.0351,0.999207,1.06244,1,0.984437,1,1,1,0.976076,0,0,0,0,0,0,148.852,0,0,0,2.11792,8.97065,2.11792,2.11792,2.11792,99.9985,99.9985,3.96271,2.11792,4.8111,7.03126,0.833334,34.5278,0,7.16667,7.08334,2680,1450,985.078,980,985.078,230.703,233.75,985,985.078,985.078,1050,1052.5,1000,1005.86,1005.86,1005.86,14.3438,3.43751,3.28126,1.875,6.56252,13.9922,147.539,153.586,151.195,14.25,687.264,29.25,0.448001,1.296,91.5,4.70588,-1.5,-0.453125,-0.453125,0,0,0.75,42.75,0.75,-7.5,0,0,0,0,0,0
209.328,0,0,0,0,6,0,1,1.08289,0.999207,1.05554,1,0.984437,1,1,1,0.977296,0,0,0,0,0,0,147.469,0,0,0,2.12708,8.94929,2.12708,2.12708,2.12708,99.9985,99.9985,4.14124,2.12708,4.62189,7.03126,0.833334,34.3889,0,7.16667,7.08334,2665.25,1450,985.078,980,985.078,230.625,233.984,985,985.078,985.078,1050,1052.62,1000,1005.86,1005.86,1005.86,15,3.43751,3.04688,1.875,6.87502,13.9453,148.758,153.281,150.891,14.25,687.029,30,0.464001,1.364,91.5,4.70588,-1.5,-0.9375,-0.9375,0,0,0.75,42,0.75,-8.25,0,0,0,0,0,0
209.382,0,0,0,0,6,0,1,1.0781,0.999207,1.05075,1,0.984437,1,1,1,0.984865,0,0,0,0,0,0,147.492,0,0,0,2.13318,8.9325,2.13318,2.13318,2.13318,99.9985,99.9985,4.13208,2.13318,4.6341,7.03126,0.833334,34.3889,0,7.16667,7.11112,2665.75,1450,985.078,980,985.078,230.586,234.453,985,985.078,985.078,1050,1052.62,1000,1005.86,1005.86,1005.86,14.9531,3.43751,3.04688,1.875,6.87502,13.9453,148.828,153.328,150.938,14.25,687.029,30,0.458667,1.36,91.5,4.70588,-1.5,-0.828125,-0.828125,0,0,1.5,42,1.5,-8.25,0,0,0,0,0,0
209.439,0,0,0,0,6,0,1,1.07175,0.999207,1.0444,1,0.984437,1,1,1,0.989992,0,0,0,0,0,0,148.148,0,0,0,2.13623,8.93098,2.13623,2.13623,2.13623,99.9985,99.9985,4.30298,2.13623,4.44641,7.03126,0.833334,34.3611,0,7.08334,7.05556,2658,1450,985.078,980,985.078,231.445,233.672,985,985.078,985.078,1050,1052.11,1000,1005.86,1005.86,1005.86,15.1875,3.43751,2.89063,1.875,6.87502,14.0625,148.148,153.188,150.797,14.25,687.029,30,0.461334,1.36,91.5,4.70588,-1.5,-0.640625,-0.640625,0,0,1.5,42,1.5,-8.25,0,0,0,0,0,0
209.489,0,0,0,0,6,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,0.984865,0,0,0,0,0,0,148.148,0,0,0,0,8.83332,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,34.3889,0,7.11112,6.88889,2658.5,1450,985.078,980,985.078,230.039,233.711,985,985.078,985.078,1050,1052.62,1000,1005.86,1005.86,1005.86,13.0781,3.43751,2.89063,1.875,6.87502,13.9453,147.469,153.188,150.797,14.25,687.029,30,0.413334,1.264,91.5,4.70588,-1.5,-0.40625,-0.40625,0,0,0.75,43.5,0.75,43.5,0,0,0,0,0,0
209.539,0,0,0,0,6,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,0.977296,0,0,0,0,0,0,148.078,0,0,0,0,8.83332,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,34.3611,0,7.05556,7.02778,2656,1450,985.078,980,985.078,230.078,233.906,985,985.078,985.078,1050,1053.01,1000,1005.82,1005.82,1005.82,13.125,3.43751,2.89063,2.03126,5.93752,13.9219,148.055,153.047,150.656,14.25,684.725,30,0.416001,1.252,91.5,4.70588,-1.5,-0.6875,-0.6875,0,0,0.75,43.5,0.75,43.5,0,0,0,0,0,0
209.589,0,0,0,0,6,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,0.973634,0,0,0,0,0,0,148.172,0,0,0,0,8.77839,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,34.3056,0,7.00001,7.25001,2659.5,1450,985.078,980,985.078,229.766,233.594,985,985.078,985.078,1050,1053.16,1000,1005.86,1005.86,1005.86,13.3594,3.43751,2.89063,2.03126,5.93752,13.9219,148.219,153.234,150.844,14.25,684.725,30,0.408001,1.264,91.5,4.70588,-1.5,-0.484375,-0.484375,0,0,1.5,43.5,1.5,43.5,0,0,0,0,0,0
209.639,0,0,0,0,6,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,0.973634,0,0,0,0,0,0,147.984,0,0,0,0,8.83179,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,34.3611,0,7.05556,7.11112,2638.75,1450,985.078,980,985.078,230.586,234.141,985,985.078,985.078,1050,1053.67,1000,1005.86,1005.86,1005.86,13.2656,3.59376,2.73438,2.18751,6.25002,13.9453,147.914,152.906,150.516,14.25,684.725,30,0.410667,1.248,91.5,4.70588,-1.5,-0.625,-0.625,0,0,0.75,43.5,0.75,43.5,0,0,0,0,0,0
209.689,0,0,0,0,6,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,0.984865,0,0,0,0,0,0,146.438,0,0,0,0,8.79212,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,34.2222,0,7.05556,7.05556,2615.25,1450,985.078,980,985.078,231.484,235.078,985,985.078,985.078,1050,1054.18,1000,1005.86,1005.86,1005.86,13.2656,3.59376,2.73438,2.18751,6.25002,13.9453,147.844,152.367,149.977,14.25,684.725,30,0.410667,1.248,91.5,4.70588,-1.5,-0.890625,-0.890625,0,0,0.75,43.5,0.75,43.5,0,0,0,0,0,0
209.739,0,0,0,0,6,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,1.04395,0,0,0,0,0,0,146.344,0,0,0,0,8.84858,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,34.2222,0,7.08334,7.05556,2609.25,1450,985.078,980,985.078,233.281,235.313,985,985.078,985.078,1050,1054.92,1000,1005.86,1005.86,1005.86,13.3594,3.59376,2.65626,2.03126,6.25002,14.0625,147.844,152.203,149.813,14.25,682.459,30,0.416001,1.252,91.5,4.70588,-1.5,-0.859375,-0.859375,0,0,0.75,43.5,0.75,43.5,0,0,0,0,0,0
209.789,0,0,0,0,6,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,1.23511,0,0,0,0,0,0,146.297,0,0,0,0,8.88367,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,34.1667,0,7.02778,7.02778,2603.75,1450,985.078,980,985.078,233.672,235.43,985,985.078,985.078,1050,1055.04,1000,1005.86,1005.86,1005.86,13.3594,3.59376,2.65626,2.03126,6.25002,14.0859,146.367,152.109,149.719,14.25,682.459,30,0.413334,1.252,91.5,4.70588,-1.5,-0.796875,-0.796875,0,0,0.75,43.5,0.75,43.5,0,0,0,0,0,0
209.839,0,0,0,0,6,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,1.49756,0,0,0,0,0,0,146.273,0,0,0,0,8.93861,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,34.1667,0,7.02778,7.22223,2610.5,1450,985.078,980,985.078,235.625,235.508,985,985.078,985.078,1050,1055.51,1000,1005.86,1005.86,1005.86,13.5938,3.59376,2.42188,2.03126,5.93752,14.25,146.297,152.063,149.695,14.25,682.459,30,0.421334,1.264,91.5,4.70588,-1.5,-0.734375,-0.734375,0,0,0.75,43.5,0.75,43.5,0,0,0,0,0,0
209.889,0,0,0,0,6,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,1.9231,0,0,0,0,0,0,146.508,0,0,0,0,8.95997,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,34.1389,0,6.97223,7.00001,2637.75,1450,985.078,980,985.078,234.609,234.844,985,985.078,985.078,1050,1056.09,1000,1005.86,1005.86,1005.86,13.3594,3.59376,2.42188,2.03126,5.93752,14.2266,146.484,152.484,150.094,14.25,682.459,30,0.418667,1.252,91.5,4.70588,-1.5,-0.5,-0.5,0,0,0.75,43.5,0.75,43.5,0,0,0,0,0,0
209.939,0,0,0,0,6,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,2.57984,0,0,0,0,0,0,147.867,0,0,0,0,8.8501,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,34.0834,0,6.86112,7.08334,2629,1450,985.078,980,985.078,232.656,234.492,985,985.078,985.078,1050,1056.13,1000,1005.86,1005.86,1005.86,13.4531,3.90626,2.26563,2.10938,6.56252,14.0859,146.414,152.719,150.328,14.25,680.174,30,0.402667,1.276,91.5,4.70588,-1.5,-0.671875,-0.59375,0,0,0.75,43.5,0.75,43.5,0,0,0,0,0,0
209.989,0,0,0,0,6,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,3.30518,0,0,0,0,0,0,144.984,0,0,0,0,8.80738,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,34,0,6.97223,7.08334,2580.75,1450,985.078,980,985.078,232.969,235.664,985,985.078,985.078,1050,1056.45,1000,1005.86,1005.86,1005.86,13.4531,3.90626,2.26563,2.10938,6.56252,14.0156,146.133,151.969,149.602,14.25,680.174,30,0.410667,1.276,91.5,4.70588,-1.5,-0.578125,-0.578125,0,0,0.75,42.75,0.75,42.75,0,0,0,0,0,0
210.039,0,0,0,0,5.25,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,4.23316,0,0,0,0,0,0,144.773,0,0,0,0,8.88978,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,34,0,6.97223,6.83334,2585.75,1450,985.078,980,985.078,233.047,236.289,985,985.078,985.078,1050,1056.45,1000,1005.86,1005.86,1005.86,13.2188,3.75001,2.10938,1.95313,6.87502,13.9688,147.609,151.594,149.227,14.25,680.174,30,0.405334,1.244,91.5,4.70588,-1.5,-0.4375,-0.4375,0,0,0.75,42.75,0.75,42.75,0,0,0,0,0,0
210.089,0,0,0,0,5.25,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,5.00001,0,0,0,0,0,0,144.961,0,0,0,0,8.83485,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,33.9445,0,6.86112,7.08334,2599.5,1450,985.078,980,985.078,232.188,235.742,985,985.078,985.078,1050,1058.55,1000,1008.52,1008.52,1008.52,13.2656,3.75001,2.10938,1.95313,6.87502,13.9453,145.102,151.922,149.555,14.25,680.174,30,0.410667,1.248,91.5,4.70588,-1.5,-0.640625,-0.6875,0,0,1.5,42.75,1.5,42.75,0,0,0,0,0,0
210.139,0,0,0,0,5.25,0,1,1,0.999207,1,1,0.984437,1,1,1.04688,5.00001,0,0,0,0,0,0,144.844,0,0,0,0,8.83332,0,0,0,99.9985,99.9985,0,0,0,7.03126,0.833334,33.9722,0,6.86112,6.88889,2581.25,1450,985.078,980,985.078,232.148,236.055,985,985.078,985.078,1050,1058.63,1000,1008.52,1008.52,1008.52,13.125,3.43751,1.95313,1.95313,6.87502,13.9219,144.703,151.758,149.391,14.25,677.967,30,0.416001,1.24,91.5,4.70588,-1.5,-0.4375,-0.4375,0,0,0.75,42.75,0.75,42.75,0,0,0,0,0,0
